Customer Name,Sub-Category,Profit
Steven Roelle,Paper,6.2208
Sanjit Jacobs,Accessories,8.388
Sanjit Jacobs,Envelopes,49.3938
Cynthia Arntzen,Accessories,61.3305
Cynthia Arntzen,Phones,31.4975
Cynthia Arntzen,Binders,10.35
Lena Creighton,Binders,8.9544
Noel Staavos,Paper,7.2576
Henry Goldwyn,Art,8.2344
Henry Goldwyn,Art,10.0128
Sarah Foster,Art,0.9828
Doug O'Connell,Furnishings,1.5588
Doug O'Connell,Chairs,45.555
Doug O'Connell,Chairs,18.1764
Mark Packer,Furnishings,8.9362
Muhammed Yedwab,Phones,0.2598
Doug Bickford,Paper,27.93
Susan Pistek,Furnishings,7.6896
Susan Pistek,Accessories,43.9956
Susan Pistek,Storage,3.389
Bruce Stewart,Paper,16.68
Bruce Stewart,Paper,6.3296
Bruce Stewart,Storage,24.843
Bruce Stewart,Chairs,35.0973
Karen Seio,Labels,4.8118
Cindy Chapman,Accessories,3.384
Harold Dahlen,Paper,9.072
Harold Dahlen,Art,1.002
Karl Braun,Copiers,59.998
Karl Braun,Binders,9.6375
Harold Ryan,Storage,1.6784
Trudy Brown,Accessories,83.9916
David Smith,Furnishings,8.7032
David Smith,Furnishings,11.1776
David Smith,Binders,15.9446
George Bell,Accessories,17.55
George Bell,Labels,6.048
George Bell,Furnishings,4.004
Victoria Brennan,Labels,2.0358
Victoria Brennan,Fasteners,3.4276
Mark Cousins,Copiers,134.9955
Cassandra Brandow,Accessories,23.992
Debra Catini,Accessories,89.5888
Laura Armstrong,Phones,39.6879
Laura Armstrong,Labels,14.742
Laura Armstrong,Phones,35.985
Laura Armstrong,Phones,14.8365
Denny Joy,Chairs,378.274
Barry Gonzalez,Phones,6.7176
Barry Gonzalez,Paper,5.5216
Seth Vernon,Paper,10.8864
Dave Poirier,Binders,314.8418
Dave Poirier,Binders,77.8232
Dave Poirier,Copiers,89.997
Steven Roelle,Paper,3.21
Maxwell Schwartz,Paper,11.5432
Jim Kriz,Fasteners,0.1134
Shui Tom,Appliances,0.896
Tony Sayre,Furnishings,26.598
Charlotte Melton,Storage,7.79
Joni Wasserman,Labels,1.2006
Matt Collister,Paper,3.6288
Mark Haberlin,Binders,6.0368
Karen Bern,Accessories,244.6155
Karen Bern,Appliances,43.706
Bryan Davis,Art,0.4768
Fred Hopkins,Envelopes,3.9102
Sean O'Donnell,Envelopes,7.008
Sean O'Donnell,Furnishings,3.3534
Peter McVee,Accessories,38.3952
Peter McVee,Phones,31.198
Giulietta Dortch,Binders,5.346
Giulietta Dortch,Paper,16.6568
Pete Armstrong,Binders,25.176
Luke Schmidt,Binders,1.512
Luke Schmidt,Paper,7.0218
Luke Schmidt,Appliances,11.3512
Luke Schmidt,Binders,2.5592
James Lanier,Phones,59.493
Christine Abelman,Phones,13.572
Charles McCrossin,Accessories,7.6494
Bobby Trafton,Furnishings,21.0752
Bobby Trafton,Appliances,4.0456
Bobby Trafton,Furnishings,6.7008
Sanjit Engle,Accessories,29.0325
Henry Goldwyn,Art,10.3168
Philip Fox,Accessories,177.5889
Bryan Davis,Labels,3.4686
Bryan Davis,Binders,4.455
Bryan Davis,Paper,40.1702
Bryan Davis,Binders,13.8684
Eudokia Martin,Storage,16.9312
Frank Hawley,Appliances,2.3364
Chris McAfee,Storage,3.9808
Henry Goldwyn,Paper,5.1012
Andy Gerbode,Storage,18.9702
Andy Gerbode,Accessories,16.2
Andy Gerbode,Binders,2.0574
Andy Gerbode,Fasteners,2.3892
Olvera Toch,Appliances,0.711
Justin MacKendrick,Art,45.487
Justin MacKendrick,Storage,214.76
Henry MacAllister,Furnishings,39.0824
Philisse Overcash,Accessories,143.982
Kimberly Carter,Binders,5.8233
Noel Staavos,Fasteners,11.814
Noel Staavos,Labels,1.638
Noel Staavos,Furnishings,1.4136
Mark Hamilton,Chairs,19.4352
Rick Reed,Chairs,10.9602
Ritsa Hightower,Storage,26.4285
Resi PÃÂÃÂ¶lking,Fasteners,2.679
Resi PÃÂÃÂ¶lking,Furnishings,5.5341
Resi PÃÂÃÂ¶lking,Supplies,2.19
Resi PÃÂÃÂ¶lking,Accessories,75.9924
Resi PÃÂÃÂ¶lking,Accessories,60.8832
Resi PÃÂÃÂ¶lking,Accessories,20.06
Resi PÃÂÃÂ¶lking,Paper,24.47
Resi PÃÂÃÂ¶lking,Appliances,9.7438
Matt Hagelstein,Paper,11.223
James Galang,Phones,69.6546
James Galang,Paper,41.5688
Alan Barnes,Furnishings,39.564
Heather Jas,Supplies,13.365
Carl Jackson,Art,1.652
Emily Ducich,Binders,19.376
Emily Ducich,Machines,3.757
Arianne Irving,Paper,7.704
Joy Smith,Fasteners,6.1992
Joy Smith,Art,3.504
Ross DeVincentis,Accessories,33.9065
Jonathan Doherty,Appliances,694.5015
Jonathan Doherty,Supplies,11.803
Steven Roelle,Accessories,16.2486
Tracy Zic,Art,1.3416
Tanja Norvell,Accessories,4.4541
Pauline Webber,Storage,25.0536
Adam Hart,Supplies,11.586
Adam Hart,Fasteners,8.95
Adam Hart,Paper,5.616
Andy Yotov,Art,1.1022
Stephanie Phelps,Accessories,48.993
Emily Ducich,Accessories,162.0
Corey Roper,Paper,9.5256
Thomas Seio,Phones,26.9973
Thomas Seio,Furnishings,9.3504
Thomas Seio,Phones,223.9936
Thomas Seio,Appliances,6.7032
Thomas Seio,Storage,17.847
Thomas Seio,Paper,29.692
Resi PÃÂÃÂ¶lking,Appliances,0.444
Ivan Liston,Phones,11.5136
Paul Prost,Chairs,13.4372
Paul Prost,Art,1.6896
Justin Deggeller,Bookcases,25.1979
Justin Deggeller,Storage,10.3473
Tom Stivers,Phones,5.3964
Tom Stivers,Binders,9.3125
Arthur Wiediger,Art,3.9424
Arthur Wiediger,Paper,5.6376
Arthur Wiediger,Storage,6.7536
Marc Harrigan,Paper,13.0928
Marc Harrigan,Paper,8.8704
Scott Williamson,Art,21.252
Sung Pak,Accessories,0.7092
Sung Pak,Furnishings,16.0056
Sung Pak,Bookcases,8.194
Sung Pak,Storage,2.2512
Steve Chapman,Supplies,15.777
Pauline Webber,Paper,9.3312
Pauline Webber,Furnishings,40.416
Pauline Webber,Accessories,244.6155
Chris Selesnick,Storage,9.744
Roy Phan,Storage,160.623
Max Jones,Art,3.6432
James Galang,Art,21.228
Anthony Garverick,Binders,5.1552
Chloris Kastensmidt,Furnishings,3.0338
Harold Dahlen,Art,4.9648
Harold Dahlen,Paper,28.1718
Bill Overfelt,Furnishings,12.6348
Bill Overfelt,Binders,10.062
Bill Overfelt,Machines,38.9974
Lena Creighton,Binders,1143.891
Lena Creighton,Phones,33.495
Rick Bensley,Paper,31.4712
Rick Bensley,Phones,19.9665
Joy Daniels,Labels,5.9778
Maureen Fritzler,Appliances,10.5504
Maureen Fritzler,Paper,24.8832
Maureen Fritzler,Furnishings,9.3228
Maureen Fritzler,Binders,2.592
Ben Ferrer,Binders,635.495
Ben Ferrer,Envelopes,58.9192
Frank Olsen,Storage,4.0687
Frank Olsen,Supplies,7.2696
Brenda Bowman,Art,0.7348
Ivan Liston,Accessories,57.6
Philisse Overcash,Phones,9.1845
Philisse Overcash,Chairs,5.196
Dorothy Badders,Appliances,94.2784
Dorothy Badders,Paper,23.235
Lindsay Castell,Appliances,6.72
Lindsay Castell,Binders,3.8136
Mike Pelletier,Art,0.3094
Erin Ashbrook,Paper,14.5152
Bart Pistole,Bookcases,7.1994
Bryan Mills,Storage,2.5641
Craig Molinari,Art,6.2244
Justin Deggeller,Binders,6.6352
Ann Steele,Labels,1.6704
Candace McMahon,Phones,19.596
Candace McMahon,Paper,5.4432
Candace McMahon,Accessories,54.3936
Joe Elijah,Chairs,52.3764
Andy Gerbode,Binders,21.4452
Thomas Thornton,Phones,47.0351
Bart Pistole,Labels,6.8714
Bart Pistole,Fasteners,8.7945
Bart Pistole,Phones,72.975
Bart Pistole,Phones,15.8376
Max Jones,Paper,6.2208
Max Jones,Art,12.8744
Valerie Mitchum,Phones,336.635
Kean Thornton,Copiers,239.996
Chris Selesnick,Paper,3.7408
Aaron Bergman,Phones,62.1544
Aaron Bergman,Bookcases,54.7136
Aaron Hawkins,Accessories,11.4741
Aaron Hawkins,Labels,8.694
Denny Ordway,Binders,37.236
Matt Collister,Furnishings,14.5728
Jamie Frazer,Phones,19.775
Jamie Frazer,Labels,4.9815
Suzanne McNair,Paper,18.0096
Stephanie Phelps,Appliances,48.3336
Stephanie Phelps,Art,3.753
Cyma Kinney,Chairs,13.3176
Pierre Wener,Phones,89.3142
Pierre Wener,Paper,20.727
Pierre Wener,Art,5.6416
Pierre Wener,Envelopes,7.7832
Pierre Wener,Paper,18.6624
Evan Bailliet,Paper,117.432
Dave Kipp,Copiers,311.9948
Dave Kipp,Art,4.1988
Dave Kipp,Paper,3.7408
Ted Butterfield,Envelopes,2.8782
Arthur Gainer,Labels,2.5056
Sam Craven,Paper,9.352
Sam Craven,Paper,10.465
Brenda Bowman,Paper,4.752
Victoria Pisteka,Storage,54.0876
Rachel Payne,Binders,11.704
Duane Huffman,Furnishings,14.3856
Shaun Weien,Binders,456.588
Karen Ferguson,Storage,3.8775
Karen Ferguson,Phones,25.172
Karen Ferguson,Art,3.7128
Karen Ferguson,Art,4.9608
Karen Ferguson,Labels,7.56
Frank Hawley,Art,18.447
Frank Hawley,Binders,23.7684
Frank Hawley,Accessories,131.9868
Justin Ritter,Accessories,39.5868
Justin Ritter,Accessories,11.151
Julie Creighton,Storage,16.7875
Beth Paige,Fasteners,1.7487
Beth Paige,Paper,29.692
Beth Paige,Appliances,13.0112
Frank Atkinson,Phones,8.352
Frank Atkinson,Furnishings,45.954
Frank Atkinson,Paper,3.2872
Duane Noonan,Paper,55.764
Frank Olsen,Supplies,6.255
Dave Poirier,Binders,7.992
Jane Waco,Accessories,39.8886
Jane Waco,Binders,1906.485
Tonja Turnell,Phones,3.596
Skye Norling,Labels,14.904
Skye Norling,Furnishings,3.9248
Skye Norling,Binders,96.416
Skye Norling,Appliances,29.9808
Skye Norling,Paper,18.6624
John Murray,Appliances,10.881
Sarah Brown,Phones,3.475
Cindy Chapman,Machines,77.22
Sally Hughsby,Binders,5.373
Sally Hughsby,Furnishings,31.0992
Sally Hughsby,Storage,5.4124
Gary Zandusky,Machines,225.6
Gary Zandusky,Storage,9.534
Alice McCarthy,Paper,92.5056
Alice McCarthy,Accessories,86.3892
Muhammed Yedwab,Phones,1.3986
Muhammed Yedwab,Paper,4.485
Max Ludwig,Furnishings,107.0388
Frank Carlisle,Phones,220.4853
Frank Carlisle,Appliances,751.7601
Corey Roper,Chairs,30.445
Lindsay Castell,Chairs,267.6672
Bill Donatelli,Furnishings,43.6842
Bill Donatelli,Storage,3.0498
Bill Donatelli,Phones,10.35
Bill Donatelli,Paper,18.0096
Eudokia Martin,Phones,148.491
Eudokia Martin,Labels,11.7782
Beth Paige,Paper,6.7048
Beth Paige,Paper,3.6288
Stephanie Ulpright,Labels,14.0438
Stephanie Ulpright,Accessories,6.168
Stephanie Ulpright,Paper,33.777
Andy Yotov,Phones,6.6976
Elizabeth Moffitt,Paper,84.0512
Sue Ann Reed,Labels,10.3071
Christina Anderson,Accessories,15.5961
Christina Anderson,Labels,1.7248
Cynthia Voltz,Storage,107.082
Cynthia Voltz,Paper,26.824
Anna HÃÂÃÂ¤berlin,Furnishings,46.1968
David Smith,Accessories,57.5928
Anna HÃÂÃÂ¤berlin,Phones,19.755
Anna HÃÂÃÂ¤berlin,Furnishings,2.6028
David Flashing,Phones,143.9968
Saphhira Shifley,Art,25.792
Frank Preis,Phones,17.9982
Harold Engle,Furnishings,22.9885
Harold Engle,Accessories,10.8558
Sibella Parks,Furnishings,4.3524
Ben Peterman,Paper,3.96
Ben Peterman,Accessories,209.979
Paul Gonzalez,Art,53.261
Paul Gonzalez,Phones,16.998
Paul Gonzalez,Art,7.052
Paul Gonzalez,Binders,31.374
Erica Hernandez,Paper,80.7912
Scott Cohen,Supplies,3.285
Nick Crebassa,Paper,9.3312
Nick Crebassa,Binders,6.15
Adam Shillingsburg,Appliances,3.6322
Jack Lebron,Accessories,7.6154
Jack Lebron,Storage,1.962
Jack Lebron,Art,2.891
Jack Lebron,Appliances,16.291
Henry Goldwyn,Paper,3.852
Jennifer Halladay,Furnishings,5.775
Rose O'Brian,Phones,37.495
Rose O'Brian,Art,3.7376
Liz Willingham,Furnishings,71.2296
Liz Willingham,Accessories,18.8937
Liz Willingham,Furnishings,75.68
Julie Prescott,Accessories,14.4
Erin Smith,Art,1.7262
Mark Van Huff,Chairs,60.392
Rob Lucas,Bookcases,28.4102
Jennifer Patt,Paper,12.7008
Jennifer Patt,Paper,29.364
Denise Monton,Binders,2.8224
Jack Garza,Furnishings,12.6672
Jack Garza,Phones,9.2386
Jack Garza,Art,1.168
Harry Marie,Furnishings,3.7752
Harry Marie,Copiers,2302.9671
Tanja Norvell,Accessories,21.9975
Victoria Pisteka,Accessories,4.4004
Christine Sundaresam,Paper,29.692
Christine Sundaresam,Appliances,17.127
Patrick Gardner,Phones,12.3144
Harry Greene,Paper,19.1376
Harry Greene,Paper,102.774
Elizabeth Moffitt,Accessories,0.833
Elizabeth Moffitt,Paper,7.1628
Jennifer Ferguson,Accessories,26.3934
Jennifer Ferguson,Art,6.4368
Nona Balk,Storage,24.9804
Nona Balk,Storage,10.5728
Nona Balk,Labels,3.4686
Nona Balk,Furnishings,2.7354
Cari Schnelling,Paper,1.1925
Neil Ducich,Binders,12.8184
Emily Ducich,Accessories,21.42
Erin Ashbrook,Furnishings,66.542
Barry Pond,Art,3.753
Barry Pond,Envelopes,9.312
Noel Staavos,Binders,4.3836
Noel Staavos,Binders,3.8529
Mark Van Huff,Paper,8.6436
Mark Van Huff,Binders,5.538
Laurel Elliston,Accessories,7.9984
Laurel Elliston,Furnishings,9.7218
Tony Chapman,Furnishings,9.8328
Sheri Gordon,Chairs,1.3098
Victoria Pisteka,Accessories,9.0171
Victoria Pisteka,Accessories,9.7972
Victoria Pisteka,Furnishings,12.8316
Patrick O'Donnell,Furnishings,6.2244
Patrick O'Donnell,Furnishings,61.3824
Jack Lebron,Binders,4.5188
Rick Wilson,Appliances,103.818
Rick Bensley,Chairs,146.388
Sanjit Chand,Binders,843.1706
Eric Murdock,Accessories,2.7192
Resi PÃÂÃÂ¶lking,Paper,12.4416
Resi PÃÂÃÂ¶lking,Storage,5.8708
Adrian Barton,Binders,4946.37
Xylona Preis,Furnishings,16.8544
Muhammed MacIntyre,Appliances,16.5888
Marina Lichtenstein,Accessories,163.1898
Kalyca Meade,Binders,2.244
Kalyca Meade,Accessories,45.588
Kalyca Meade,Accessories,31.4895
Kalyca Meade,Art,8.6855
Kalyca Meade,Labels,22.2
Sara Luxemburg,Art,17.1678
Anthony Jacobs,Paper,5.3214
Damala Kotsonis,Art,0.84
Damala Kotsonis,Binders,9.4284
Damala Kotsonis,Phones,2.8784
Berenike Kampe,Supplies,6.1488
Craig Carreira,Accessories,8.5722
Emily Ducich,Chairs,553.3902
Stewart Visinsky,Furnishings,23.9232
Chris Selesnick,Binders,33.636
Chris Selesnick,Labels,23.5564
Rick Reed,Fasteners,18.24
Bradley Drucker,Paper,100.685
Bradley Drucker,Paper,6.9368
Bryan Mills,Accessories,6.924
Maribeth Schnelling,Phones,23.5248
Becky Martin,Envelopes,30.9918
Katrina Edelman,Furnishings,2.6961
Sam Zeldin,Storage,6.8768
Mick Brown,Envelopes,7.7832
Mick Brown,Accessories,67.188
Christy Brittain,Supplies,2.04
Stephanie Phelps,Accessories,18.8937
Giulietta Weimer,Furnishings,34.9888
Giulietta Weimer,Binders,2.61
Ken Heidel,Phones,17.994
Ken Heidel,Paper,9.3312
Barry Gonzalez,Art,1.4456
Lori Olson,Storage,2.9346
Lori Olson,Paper,13.455
Dianna Vittorini,Binders,89.9548
Rick Reed,Phones,21.5397
Alan Hwang,Storage,104.568
Dorothy Wardle,Paper,5.4432
Ashley Jarboe,Phones,83.9944
Ashley Jarboe,Binders,181.656
Ashley Jarboe,Phones,11.732
Ashley Jarboe,Labels,13.2986
Stewart Visinsky,Paper,15.552
Matthew Grinstein,Phones,27.7158
Matthew Grinstein,Paper,3.7584
Matthew Grinstein,Accessories,128.6805
Adrian Barton,Art,5.319
Adrian Barton,Machines,33.5895
Muhammed MacIntyre,Supplies,1.6776
Muhammed MacIntyre,Paper,11.7334
Muhammed MacIntyre,Accessories,36.3972
Michelle Arnett,Envelopes,17.472
Michelle Arnett,Accessories,4.3624
Michelle Arnett,Storage,6.304
Michelle Arnett,Binders,7.1346
Erica Bern,Phones,38.9975
Neola Schneider,Furnishings,6.3936
Neola Schneider,Paper,7.0512
Ross Baird,Labels,10.584
Ross Baird,Paper,46.953
Jason Klamczynski,Appliances,26.3494
Patrick Ryan,Paper,3.501
Michelle Arnett,Art,3.4776
Dan Campbell,Art,1.6324
Michael Dominguez,Furnishings,9.8856
Michael Dominguez,Appliances,36.2877
Rick Huthwaite,Phones,41.697
Thomas Boland,Paper,3.4668
Eric Barreto,Phones,13.572
Bryan Mills,Accessories,95.1888
Bradley Talbott,Accessories,47.994
Fred Wasserman,Phones,12.208
Rick Duston,Binders,3.0044
Rick Duston,Phones,70.1955
Rick Duston,Appliances,18.821
Claudia Bergmann,Accessories,42.9914
Claudia Bergmann,Art,2.7336
Claudia Bergmann,Storage,406.7154
Quincy Jones,Binders,66.5088
Quincy Jones,Appliances,12.376
Kunst Miller,Art,2.3686
Kunst Miller,Accessories,1.45
Kunst Miller,Art,1.8522
Khloe Miller,Furnishings,3.1382
Ionia McGrath,Paper,19.2384
Marina Lichtenstein,Appliances,27.5292
Marina Lichtenstein,Paper,124.6752
Marina Lichtenstein,Accessories,104.7222
Arthur Gainer,Bookcases,32.4688
Arthur Gainer,Chairs,176.8026
Maureen Gnade,Accessories,0.7425
Max Jones,Machines,503.64
Max Jones,Paper,50.328
Max Jones,Appliances,72.432
Sanjit Jacobs,Paper,147.0896
Sanjit Jacobs,Paper,21.0128
Laurel Beltran,Furnishings,1.598
Laurel Beltran,Paper,22.992
Laurel Beltran,Storage,222.588
Laurel Beltran,Envelopes,11.2308
Sarah Brown,Phones,8.997
Sarah Brown,Paper,9.3312
Darren Powers,Phones,3.9144
Darren Powers,Art,6.149
Jeremy Lonsdale,Phones,44.2425
Jeremy Lonsdale,Binders,4.1832
Jeremy Lonsdale,Binders,11.673
Jeremy Lonsdale,Accessories,7.8064
Jeremy Lonsdale,Paper,11.5432
Jeremy Lonsdale,Furnishings,15.525
Jeremy Lonsdale,Chairs,25.898
Jeremy Lonsdale,Appliances,412.468
Sean Miller,Accessories,3.8024
Sean Miller,Paper,15.49
Barry Blumstein,Phones,38.7792
Philip Brown,Supplies,3.5994
Greg Matthias,Paper,19.1808
Greg Matthias,Phones,125.3
Greg Matthias,Supplies,11.0808
Greg Matthias,Chairs,32.098
Nick Radford,Bookcases,12.098
Nick Radford,Binders,148.5106
Edward Hooks,Binders,10.0632
Edward Hooks,Art,32.186
Fred Hopkins,Art,6.912
Brian Thompson,Art,4.4892
Brian Thompson,Paper,24.8832
Adrian Barton,Accessories,7.4655
Scot Coram,Storage,4.1756
Roy Skaria,Envelopes,3.4944
Roy Skaria,Binders,2.592
Arianne Irving,Paper,9.3312
Denny Joy,Furnishings,11.1664
Denny Joy,Furnishings,28.5984
Barbara Fisher,Labels,6.9741
Tiffany House,Paper,15.552
Arthur Wiediger,Envelopes,7.4872
Joni Wasserman,Storage,3.3516
Michelle Huthwaite,Labels,5.2029
Michelle Huthwaite,Paper,12.4416
George Zrebassa,Appliances,106.7808
Tracy Collins,Art,3.36
Tracy Blumstein,Binders,5.5071
Tracy Blumstein,Paper,27.9936
Lena Radford,Furnishings,31.2444
Lena Radford,Storage,0.9468
Lena Radford,Phones,68.198
Lena Radford,Art,5.2332
Lena Radford,Binders,2.5592
Nona Balk,Paper,20.5842
Nona Balk,Art,0.5754
Darrin Sayre,Binders,4.6488
Darrin Sayre,Bookcases,7.049
Darrin Sayre,Art,2.224
Darrin Sayre,Paper,15.552
Vicky Freymann,Art,2.8536
Vicky Freymann,Art,0.7228
Scott Williamson,Binders,1.365
Scott Williamson,Phones,220.4825
Pauline Webber,Binders,54.4448
Ken Dana,Binders,33.64
Doug O'Connell,Accessories,63.984
Doug O'Connell,Paper,6.2208
Guy Armstrong,Chairs,15.2225
Guy Armstrong,Labels,6.8724
Guy Armstrong,Binders,4.4344
Guy Armstrong,Furnishings,53.2704
Guy Armstrong,Binders,24.393
Guy Armstrong,Storage,2.5984
Jeremy Lonsdale,Supplies,6.63
Fred McMath,Chairs,35.0973
Fred McMath,Appliances,53.982
Maribeth Yedwab,Envelopes,24.318
Nathan Mautz,Furnishings,5.5328
Carlos Soltero,Chairs,6.8388
Carlos Soltero,Paper,9.6192
Pete Kriz,Binders,11.2308
Pete Kriz,Binders,1453.1238
Harry Marie,Furnishings,4.4088
Harry Marie,Phones,303.3408
Alan Hwang,Binders,757.4112
Fred Chung,Art,112.574
Cathy Prescott,Storage,13.8528
Cathy Prescott,Accessories,11.98
Sean Christensen,Labels,5.1792
Heather Jas,Bookcases,40.97
Cassandra Brandow,Appliances,20.37
Evan Henry,Paper,25.2784
Luke Weiss,Labels,3.9474
Michael Kennedy,Chairs,43.2234
John Huston,Furnishings,4.7712
Nathan Mautz,Paper,22.9877
Thomas Thornton,Art,2.8536
Thomas Thornton,Binders,15.525
Trudy Brown,Binders,20.586
Alice McCarthy,Paper,5.0286
Michael Paige,Accessories,8.2848
Michael Paige,Phones,24.4768
Michael Paige,Art,6.5058
Michael Paige,Phones,6.123
Michael Paige,Art,0.8856
Michael Paige,Paper,5.4432
Marc Harrigan,Art,2.184
Christina Anderson,Art,1.9024
Christina Anderson,Art,3.72
Christina Anderson,Accessories,15.918
Christina Anderson,Art,9.9216
Ken Dana,Binders,45.84
Don Weiss,Labels,1.7248
Don Weiss,Art,4.7616
Andrew Gjertsen,Storage,117.1296
Andrew Gjertsen,Appliances,46.7908
Anthony Rawles,Paper,6.4128
Anthony Rawles,Chairs,25.4744
Anthony Rawles,Furnishings,31.2664
Duane Benoit,Paper,97.0784
Duane Benoit,Chairs,59.4816
Duane Benoit,Binders,23.712
Phillip Flathmann,Furnishings,34.8128
Phillip Flathmann,Phones,34.1784
Phillip Flathmann,Art,7.2744
Ashley Jarboe,Appliances,15.3952
Eugene Barchas,Envelopes,7.3132
Erin Smith,Phones,75.18
Shahid Shariari,Appliances,50.8768
Shahid Shariari,Fasteners,6.674
Arthur Gainer,Labels,1.4976
Craig Yedwab,Fasteners,8.771
Rachel Payne,Binders,1.122
Rachel Payne,Binders,7.0224
Rachel Payne,Paper,68.9631
Rachel Payne,Labels,9.0
Rachel Payne,Phones,11.7576
Dennis Bolton,Binders,19.194
Christine Kargatis,Furnishings,8.2896
Duane Noonan,Furnishings,202.2528
Duane Noonan,Furnishings,10.9096
Dave Poirier,Binders,4.4604
Rose O'Brian,Paper,3.7128
Matt Abelman,Paper,9.3312
Matt Abelman,Art,1.0192
Matt Abelman,Paper,8.7138
Jonathan Doherty,Binders,15.092
Jonathan Doherty,Furnishings,7.8166
Paul Stevenson,Binders,10.3194
Paul Stevenson,Fasteners,0.3906
Paul Stevenson,Furnishings,6.4206
Paul Stevenson,Storage,7.1864
Jennifer Ferguson,Paper,5.6644
Rick Duston,Binders,25.68
Rick Duston,Storage,83.844
Erin Smith,Paper,18.2112
Katherine Nockton,Chairs,43.6752
Victoria Pisteka,Fasteners,2.9145
Carlos Soltero,Phones,52.493
Ken Brennan,Supplies,15.9588
Ashley Jarboe,Accessories,10.5
Patrick O'Donnell,Accessories,13.674
Dave Poirier,Storage,8.4656
Gene McClure,Envelopes,2.3868
Craig Carreira,Paper,15.9348
Craig Carreira,Chairs,6.4784
Craig Carreira,Art,0.504
Sanjit Jacobs,Paper,12.4416
Sarah Foster,Furnishings,33.1584
Raymond Messe,Paper,37.5624
Raymond Messe,Paper,5.7716
Raymond Messe,Appliances,152.0232
Raymond Messe,Envelopes,0.9588
Katherine Murray,Storage,14.3075
Frank Hawley,Phones,2.5974
Mitch Webber,Phones,157.4875
Mitch Webber,Chairs,140.396
Mitch Webber,Labels,35.3346
Mitch Webber,Appliances,8.0548
Mitch Webber,Phones,661.4559
Sung Chung,Art,1.2348
Bradley Drucker,Envelopes,14.6264
Liz Pelletier,Furnishings,0.9612
Nora Preis,Storage,286.3836
Dave Poirier,Fasteners,1.683
Rick Bensley,Machines,156.047
Rick Bensley,Paper,2.64
Logan Currie,Accessories,171.36
Logan Currie,Furnishings,3.9831
William Brown,Furnishings,15.386
Maya Herman,Storage,6.5435
John Castell,Phones,15.599
John Castell,Paper,8.7906
John Castell,Furnishings,3.2352
Ross DeVincentis,Paper,3.6288
Ross DeVincentis,Paper,4.0338
Nick Crebassa,Phones,60.4752
Nick Crebassa,Supplies,11.803
Nick Crebassa,Phones,37.797
Nick Crebassa,Accessories,4.95
Luke Weiss,Chairs,420.588
Angele Hood,Art,13.452
Jack O'Briant,Furnishings,39.98
Ben Peterman,Phones,82.497
Paul Prost,Labels,1.9926
Steven Cartwright,Paper,12.7008
Steven Cartwright,Art,1.1556
Carlos Daly,Paper,6.2208
Barry Pond,Supplies,2.502
Barry Weirich,Paper,6.7252
Ricardo Emerson,Appliances,6.045
Hallie Redmond,Art,1.2192
Hallie Redmond,Phones,19.1786
Tracy Poddar,Phones,34.742
Karl Braun,Labels,5.6994
Anna Chung,Paper,16.146
Duane Noonan,Furnishings,138.417
Chuck Clark,Labels,5.9136
Toby Swindell,Binders,3.0128
Meg O'Connel,Storage,5.4504
Roy Phan,Appliances,55.845
Roy Phan,Binders,26.5824
Roy Phan,Supplies,13.6851
Bart Watters,Accessories,0.3399
Shirley Jackson,Art,41.934
Frank Gastineau,Paper,17.22
Eugene Hildebrand,Phones,20.097
Brendan Sweed,Chairs,168.4704
Joy Smith,Art,3.4048
John Castell,Labels,7.9488
Janet Molinari,Furnishings,1.598
Christina DeMoss,Binders,55.5822
